campaign_id,analysis_report_id,segment_id,episode_sequence_number,episode_type,start,end,duration_hours,measurement_count,starting_radon,ending_radon,min_radon,max_radon,mean_radon,median_radon,absolute_concentration_change,relative_concentration_change_percent,mean_adjacent_slope_bq_m3_per_hour,robust_episode_slope_bq_m3_per_hour,maximum_positive_slope,maximum_negative_slope,local_variability,concentration_level_distribution,dynamic_state_distribution,distance_from_previous_gap_hours,distance_to_next_gap_hours,nearby_gap_count,quality_status,confidence_score,confidence_category,confidence_reason_codes,dominant_reason_codes,reason_code_summary,positive_confidence_components,negative_confidence_components,start_transition_reasons,end_transition_reasons,regime_algorithm_version,episode_algorithm_version,parameter_set_identifier,legacy_episode_label,mean_slope_bq_m3_per_hour,regime_confidence_score,regime_confidence_label,algorithm_version
3,15,1,1,QUALITY_AFFECTED,2024-05-17T00:47:00+00:00,2024-05-17T00:47:00+00:00,0.0,1,11.0,11.0,11.0,11.0,11.0,11.0,0,0.0,N/A,N/A,N/A,N/A,0.0,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 1, ""percent"": 100.0}}",N/A,0.0,1,QUALITY_AFFECTED,0.25,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]","[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]","{""INSUFFICIENT_WINDOW"": {""count"": 1, ""percent"": 100.0}, ""LOW_LOCAL_VARIABILITY"": {""count"": 1, ""percent"": 100.0}, ""NEAR_GAP"": {""count"": 1, ""percent"": 100.0}}","{""LOW_LOCAL_VARIABILITY"": {""count"": 1, ""percent"": 100.0}}","{""INSUFFICIENT_WINDOW"": {""count"": 1, ""percent"": 100.0}, ""NEAR_GAP"": {""count"": 1, ""percent"": 100.0}}","[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]","[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]",regime_analysis_v2.2,episode_analysis_v2.2,v2.2_low100.0_high200.0_trend8.0_short3_medium6_persist2,quality affected,N/A,0.25,LOW,episode_analysis_v2.2
3,15,2,1,QUALITY_AFFECTED,2024-05-17T02:47:00+00:00,2024-05-17T03:47:00+00:00,1.0,2,5.0,19.0,5.0,19.0,12.0,12.0,14.0,280.0,14.0,14.0,14.0,14.0,3.5,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 2, ""percent"": 100.0}}",0.0,59.0,2,QUALITY_AFFECTED,0.312,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_POSITIVE"", ""SLOPE_NEAR_THRESHOLD""]","[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT""]","{""INSUFFICIENT_WINDOW"": {""count"": 2, ""percent"": 100.0}, ""LOW_LOCAL_VARIABILITY"": {""count"": 2, ""percent"": 100.0}, ""NEAR_GAP"": {""count"": 2, ""percent"": 100.0}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 1, ""percent"": 50.0}, ""SHORT_MEDIUM_SLOPE_AGREEMENT"": {""count"": 1, ""percent"": 50.0}, ""SHORT_SLOPE_POSITIVE"": {""count"": 1, ""percent"": 50.0}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 1, ""percent"": 50.0}}","{""LOW_LOCAL_VARIABILITY"": {""count"": 2, ""percent"": 100.0}, ""SHORT_MEDIUM_SLOPE_AGREEMENT"": {""count"": 1, ""percent"": 50.0}}","{""INSUFFICIENT_WINDOW"": {""count"": 2, ""percent"": 100.0}, ""NEAR_GAP"": {""count"": 2, ""percent"": 100.0}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 1, ""percent"": 50.0}, ""SHORT_SLOPE_POSITIVE"": {""count"": 1, ""percent"": 50.0}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 1, ""percent"": 50.0}}","[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]","[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_POSITIVE"", ""SLOPE_NEAR_THRESHOLD"", ""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD""]",regime_analysis_v2.2,episode_analysis_v2.2,v2.2_low100.0_high200.0_trend8.0_short3_medium6_persist2,quality affected,14.0,0.312,LOW,episode_analysis_v2.2
3,15,2,2,STABLE_LOW,2024-05-17T04:47:00+00:00,2024-05-17T21:47:00+00:00,17.0,18,7.0,5.0,2.0,25.0,8.722,7.0,-2.0,-28.571,-0.778,-0.118,20.0,-23.0,2.028,"{""LOW"": {""count"": 18, ""percent"": 100.0}}","{""STABLE"": {""count"": 18, ""percent"": 100.0}}",2.0,41.0,2,OK,0.624,MEDIUM,"[""AMBIGUOUS_BUT_LOW_INSTABILITY"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""RAW_SMOOTHED_DISAGREEMENT"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_NEGATIVE"", ""SLOPE_BELOW_TREND_THRESHOLD"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]","[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""AMBIGUOUS_BUT_LOW_INSTABILITY""]","{""AMBIGUOUS_BUT_LOW_INSTABILITY"": {""count"": 16, ""percent"": 88.89}, ""LONG_STABLE_DURATION"": {""count"": 18, ""percent"": 100.0}, ""LOW_LOCAL_VARIABILITY"": {""count"": 18, ""percent"": 100.0}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 1, ""percent"": 5.56}, ""RAW_SMOOTHED_DISAGREEMENT"": {""count"": 1, ""percent"": 5.56}, ""SHORT_MEDIUM_SLOPE_AGREEMENT"": {""count"": 10, ""percent"": 55.56}, ""SHORT_SLOPE_NEGATIVE"": {""count"": 1, ""percent"": 5.56}, ""SLOPE_BELOW_TREND_THRESHOLD"": {""count"": 16, ""percent"": 88.89}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 18, ""percent"": 100.0}, ""SLOPE_WITHIN_STABLE_THRESHOLD"": {""count"": 1, ""percent"": 5.56}, ""SUFFICIENT_WINDOW"": {""count"": 18, ""percent"": 100.0}}","{""LONG_STABLE_DURATION"": {""count"": 18, ""percent"": 100.0}, ""LOW_LOCAL_VARIABILITY"": {""count"": 18, ""percent"": 100.0}, ""SHORT_MEDIUM_SLOPE_AGREEMENT"": {""count"": 10, ""percent"": 55.56}, ""SUFFICIENT_WINDOW"": {""count"": 18, ""percent"": 100.0}}","{""AMBIGUOUS_BUT_LOW_INSTABILITY"": {""count"": 16, ""percent"": 88.89}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 1, ""percent"": 5.56}, ""RAW_SMOOTHED_DISAGREEMENT"": {""count"": 1, ""percent"": 5.56}, ""SHORT_SLOPE_NEGATIVE"": {""count"": 1, ""percent"": 5.56}, ""SLOPE_BELOW_TREND_THRESHOLD"": {""count"": 16, ""percent"": 88.89}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 18, ""percent"": 100.0}, ""SLOPE_WITHIN_STABLE_THRESHOLD"": {""count"": 1, ""percent"": 5.56}}","[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]","[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_NEGATIVE"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.2,episode_analysis_v2.2,v2.2_low100.0_high200.0_trend8.0_short3_medium6_persist2,stable low,-0.472,0.624,MEDIUM,episode_analysis_v2.2
3,15,2,3,UNSTABLE_TRANSITION,2024-05-17T22:47:00+00:00,2024-05-17T22:47:00+00:00,0.0,1,11.0,11.0,11.0,11.0,11.0,11.0,0,0.0,6.0,N/A,6.0,6.0,3.0,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""FALLING"": {""count"": 1, ""percent"": 100.0}}",20.0,40.0,2,LOW_CONFIDENCE_SHORT_EPISODE,0.606,MEDIUM,"[""AMBIGUOUS_BUT_LOW_INSTABILITY"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_BELOW_TREND_THRESHOLD"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]","[""AMBIGUOUS_BUT_LOW_INSTABILITY"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_BELOW_TREND_THRESHOLD"", ""SLOPE_NEAR_THRESHOLD""]","{""AMBIGUOUS_BUT_LOW_INSTABILITY"": {""count"": 1, ""percent"": 100.0}, ""LOW_LOCAL_VARIABILITY"": {""count"": 1, ""percent"": 100.0}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 1, ""percent"": 100.0}, ""SLOPE_BELOW_TREND_THRESHOLD"": {""count"": 1, ""percent"": 100.0}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 1, ""percent"": 100.0}, ""SUFFICIENT_WINDOW"": {""count"": 1, ""percent"": 100.0}}","{""LOW_LOCAL_VARIABILITY"": {""count"": 1, ""percent"": 100.0}, ""SUFFICIENT_WINDOW"": {""count"": 1, ""percent"": 100.0}}","{""AMBIGUOUS_BUT_LOW_INSTABILITY"": {""count"": 1, ""percent"": 100.0}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 1, ""percent"": 100.0}, ""SLOPE_BELOW_TREND_THRESHOLD"": {""count"": 1, ""percent"": 100.0}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 1, ""percent"": 100.0}}","[""AMBIGUOUS_BUT_LOW_INSTABILITY"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_BELOW_TREND_THRESHOLD"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]","[""AMBIGUOUS_BUT_LOW_INSTABILITY"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_BELOW_TREND_THRESHOLD"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.2,episode_analysis_v2.2,v2.2_low100.0_high200.0_trend8.0_short3_medium6_persist2,unstable transition,4.5,0.606,MEDIUM,episode_analysis_v2.2
3,15,2,4,STABLE_LOW,2024-05-17T23:47:00+00:00,2024-05-18T20:47:00+00:00,21.0,22,21.0,23.0,7.0,28.0,15.909,15.0,2.0,9.524,0.545,0.095,12.0,-14.0,3.886,"{""LOW"": {""count"": 22, ""percent"": 100.0}}","{""STABLE"": {""count"": 22, ""percent"": 100.0}}",21.0,18.0,2,OK,0.676,MEDIUM,"[""AMBIGUOUS_BUT_LOW_INSTABILITY"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_NEGATIVE"", ""SHORT_SLOPE_POSITIVE"", ""SLOPE_BELOW_TREND_THRESHOLD"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]","[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""AMBIGUOUS_BUT_LOW_INSTABILITY""]","{""AMBIGUOUS_BUT_LOW_INSTABILITY"": {""count"": 16, ""percent"": 72.73}, ""LONG_STABLE_DURATION"": {""count"": 22, ""percent"": 100.0}, ""LOW_LOCAL_VARIABILITY"": {""count"": 22, ""percent"": 100.0}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 3, ""percent"": 13.64}, ""SHORT_MEDIUM_SLOPE_AGREEMENT"": {""count"": 14, ""percent"": 63.64}, ""SHORT_SLOPE_NEGATIVE"": {""count"": 1, ""percent"": 4.55}, ""SHORT_SLOPE_POSITIVE"": {""count"": 2, ""percent"": 9.09}, ""SLOPE_BELOW_TREND_THRESHOLD"": {""count"": 16, ""percent"": 72.73}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 22, ""percent"": 100.0}, ""SLOPE_WITHIN_STABLE_THRESHOLD"": {""count"": 3, ""percent"": 13.64}, ""SUFFICIENT_WINDOW"": {""count"": 22, ""percent"": 100.0}}","{""LONG_STABLE_DURATION"": {""count"": 22, ""percent"": 100.0}, ""LOW_LOCAL_VARIABILITY"": {""count"": 22, ""percent"": 100.0}, ""SHORT_MEDIUM_SLOPE_AGREEMENT"": {""count"": 14, ""percent"": 63.64}, ""SUFFICIENT_WINDOW"": {""count"": 22, ""percent"": 100.0}}","{""AMBIGUOUS_BUT_LOW_INSTABILITY"": {""count"": 16, ""percent"": 72.73}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 3, ""percent"": 13.64}, ""SHORT_SLOPE_NEGATIVE"": {""count"": 1, ""percent"": 4.55}, ""SHORT_SLOPE_POSITIVE"": {""count"": 2, ""percent"": 9.09}, ""SLOPE_BELOW_TREND_THRESHOLD"": {""count"": 16, ""percent"": 72.73}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 22, ""percent"": 100.0}, ""SLOPE_WITHIN_STABLE_THRESHOLD"": {""count"": 3, ""percent"": 13.64}}","[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_POSITIVE"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]","[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_POSITIVE"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.2,episode_analysis_v2.2,v2.2_low100.0_high200.0_trend8.0_short3_medium6_persist2,stable low,0.477,0.676,MEDIUM,episode_analysis_v2.2
3,15,2,5,UNSTABLE_TRANSITION,2024-05-18T21:47:00+00:00,2024-05-18T21:47:00+00:00,0.0,1,16.0,16.0,16.0,16.0,16.0,16.0,0,0.0,-7.0,N/A,-7.0,-7.0,2.5,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""RISING"": {""count"": 1, ""percent"": 100.0}}",43.0,17.0,2,LOW_CONFIDENCE_SHORT_EPISODE,0.563,MEDIUM,"[""AMBIGUOUS_BUT_LOW_INSTABILITY"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_BELOW_TREND_THRESHOLD"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]","[""AMBIGUOUS_BUT_LOW_INSTABILITY"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_BELOW_TREND_THRESHOLD"", ""SLOPE_NEAR_THRESHOLD""]","{""AMBIGUOUS_BUT_LOW_INSTABILITY"": {""count"": 1, ""percent"": 100.0}, ""LOW_LOCAL_VARIABILITY"": {""count"": 1, ""percent"": 100.0}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 1, ""percent"": 100.0}, ""SLOPE_BELOW_TREND_THRESHOLD"": {""count"": 1, ""percent"": 100.0}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 1, ""percent"": 100.0}, ""SUFFICIENT_WINDOW"": {""count"": 1, ""percent"": 100.0}}","{""LOW_LOCAL_VARIABILITY"": {""count"": 1, ""percent"": 100.0}, ""SUFFICIENT_WINDOW"": {""count"": 1, ""percent"": 100.0}}","{""AMBIGUOUS_BUT_LOW_INSTABILITY"": {""count"": 1, ""percent"": 100.0}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 1, ""percent"": 100.0}, ""SLOPE_BELOW_TREND_THRESHOLD"": {""count"": 1, ""percent"": 100.0}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 1, ""percent"": 100.0}}","[""AMBIGUOUS_BUT_LOW_INSTABILITY"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_BELOW_TREND_THRESHOLD"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]","[""AMBIGUOUS_BUT_LOW_INSTABILITY"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_BELOW_TREND_THRESHOLD"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.2,episode_analysis_v2.2,v2.2_low100.0_high200.0_trend8.0_short3_medium6_persist2,unstable transition,1.0,0.563,MEDIUM,episode_analysis_v2.2
3,15,2,6,STABLE_LOW,2024-05-18T22:47:00+00:00,2024-05-19T14:47:00+00:00,16.0,17,2.0,11.0,2.0,30.0,18.294,19.0,9.0,450.0,-0.294,0.562,14.0,-14.0,4.029,"{""LOW"": {""count"": 17, ""percent"": 100.0}}","{""STABLE"": {""count"": 17, ""percent"": 100.0}}",44.0,0.0,2,OK,0.731,MEDIUM,"[""AMBIGUOUS_BUT_LOW_INSTABILITY"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_NEGATIVE"", ""SHORT_SLOPE_POSITIVE"", ""SLOPE_BELOW_TREND_THRESHOLD"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]","[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""SHORT_MEDIUM_SLOPE_AGREEMENT""]","{""AMBIGUOUS_BUT_LOW_INSTABILITY"": {""count"": 9, ""percent"": 52.94}, ""LONG_STABLE_DURATION"": {""count"": 17, ""percent"": 100.0}, ""LOW_LOCAL_VARIABILITY"": {""count"": 17, ""percent"": 100.0}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 2, ""percent"": 11.76}, ""SHORT_MEDIUM_SLOPE_AGREEMENT"": {""count"": 14, ""percent"": 82.35}, ""SHORT_SLOPE_NEGATIVE"": {""count"": 1, ""percent"": 5.88}, ""SHORT_SLOPE_POSITIVE"": {""count"": 1, ""percent"": 5.88}, ""SLOPE_BELOW_TREND_THRESHOLD"": {""count"": 9, ""percent"": 52.94}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 17, ""percent"": 100.0}, ""SLOPE_WITHIN_STABLE_THRESHOLD"": {""count"": 6, ""percent"": 35.29}, ""SUFFICIENT_WINDOW"": {""count"": 17, ""percent"": 100.0}}","{""LONG_STABLE_DURATION"": {""count"": 17, ""percent"": 100.0}, ""LOW_LOCAL_VARIABILITY"": {""count"": 17, ""percent"": 100.0}, ""SHORT_MEDIUM_SLOPE_AGREEMENT"": {""count"": 14, ""percent"": 82.35}, ""SUFFICIENT_WINDOW"": {""count"": 17, ""percent"": 100.0}}","{""AMBIGUOUS_BUT_LOW_INSTABILITY"": {""count"": 9, ""percent"": 52.94}, ""PERSISTENCE_ADJUSTED_STATE"": {""count"": 2, ""percent"": 11.76}, ""SHORT_SLOPE_NEGATIVE"": {""count"": 1, ""percent"": 5.88}, ""SHORT_SLOPE_POSITIVE"": {""count"": 1, ""percent"": 5.88}, ""SLOPE_BELOW_TREND_THRESHOLD"": {""count"": 9, ""percent"": 52.94}, ""SLOPE_NEAR_THRESHOLD"": {""count"": 17, ""percent"": 100.0}, ""SLOPE_WITHIN_STABLE_THRESHOLD"": {""count"": 6, ""percent"": 35.29}}","[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_NEGATIVE"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]","[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.2,episode_analysis_v2.2,v2.2_low100.0_high200.0_trend8.0_short3_medium6_persist2,stable low,-0.265,0.731,MEDIUM,episode_analysis_v2.2
3,15,3,1,QUALITY_AFFECTED,2024-05-19T16:47:00+00:00,2024-05-19T16:47:00+00:00,0.0,1,11.0,11.0,11.0,11.0,11.0,11.0,0,0.0,N/A,N/A,N/A,N/A,0.0,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 1, ""percent"": 100.0}}",0.0,1.0,2,QUALITY_AFFECTED,0.25,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]","[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]","{""INSUFFICIENT_WINDOW"": {""count"": 1, ""percent"": 100.0}, ""LOW_LOCAL_VARIABILITY"": {""count"": 1, ""percent"": 100.0}, ""NEAR_GAP"": {""count"": 1, ""percent"": 100.0}}","{""LOW_LOCAL_VARIABILITY"": {""count"": 1, ""percent"": 100.0}}","{""INSUFFICIENT_WINDOW"": {""count"": 1, ""percent"": 100.0}, ""NEAR_GAP"": {""count"": 1, ""percent"": 100.0}}","[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]","[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]",regime_analysis_v2.2,episode_analysis_v2.2,v2.2_low100.0_high200.0_trend8.0_short3_medium6_persist2,quality affected,N/A,0.25,LOW,episode_analysis_v2.2
